starting_times,source_nodes,target_nodes,ending_times,durations
3600,105,111,3620,20
3600,1,17,3620,20
3600,75,91,3620,20
3600,89,93,3620,20
3600,179,180,3620,20
3600,48,61,3620,20
3620,209,227,3640,20
3620,194,200,3640,20
3620,216,225,3640,20
3620,149,147,3640,20
3620,151,228,3640,20
3620,123,102,3640,20
3620,126,108,3640,20
3620,137,140,3640,20
3620,137,119,3640,20
3620,129,122,3640,20
3620,129,100,3640,20
3620,127,99,3640,20
3620,50,54,3640,20
3620,52,59,3640,20
3620,53,61,3640,20
3620,69,57,3640,20
3620,62,234,3640,20
3620,62,57,3640,20
3620,237,88,3640,20
3620,237,80,3640,20
3620,39,47,3640,20
3620,88,72,3640,20
3620,87,94,3640,20
3620,94,77,3640,20
3620,122,100,3640,20
3620,16,5,3640,20
3620,164,177,3640,20
3620,100,112,3640,20
3620,89,93,3640,20
3620,179,180,3640,20
3640,215,223,3660,20
3640,209,227,3660,20
3640,213,216,3660,20
3640,194,200,3660,20
3640,198,235,3660,20
3640,149,147,3660,20
3640,159,152,3660,20
3640,137,140,3660,20
3640,127,111,3660,20
3640,50,54,3660,20
3640,51,69,3660,20
3640,52,54,3660,20
3640,53,61,3660,20
3640,54,68,3660,20
3640,69,57,3660,20
3640,62,234,3660,20
3640,62,57,3660,20
3640,66,68,3660,20
3640,228,152,3660,20
3640,39,47,3660,20
3640,88,72,3660,20
3640,87,94,3660,20
3640,86,74,3660,20
3640,106,120,3660,20
3640,99,105,3660,20
3640,99,111,3660,20
3640,44,45,3660,20
3640,73,82,3660,20
3640,59,70,3660,20
3660,213,216,3680,20
3660,194,200,3680,20
3660,198,235,3680,20
3660,216,225,3680,20
3660,129,100,3680,20
3660,127,99,3680,20
3660,127,111,3680,20
3660,50,51,3680,20
3660,54,48,3680,20
3660,23,32,3680,20
3660,88,72,3680,20
3660,86,74,3680,20
3660,94,77,3680,20
3660,81,89,3680,20
3660,81,93,3680,20
3660,99,105,3680,20
3660,99,111,3680,20
3660,20,7,3680,20
3660,0,3,3680,20
3660,44,45,3680,20
3660,11,8,3680,20
3660,168,162,3680,20
3660,100,112,3680,20
3680,213,216,3700,20
3680,194,200,3700,20
3680,198,235,3700,20
3680,149,155,3700,20
3680,149,161,3700,20
3680,134,113,3700,20
3680,129,100,3700,20
3680,50,51,3700,20
3680,50,70,3700,20
3680,51,70,3700,20
3680,53,61,3700,20
3680,54,48,3700,20
3680,56,62,3700,20
3680,58,64,3700,20
3680,64,67,3700,20
3680,66,68,3700,20
3680,237,87,3700,20
3680,23,25,3700,20
3680,41,47,3700,20
3680,36,232,3700,20
3680,87,96,3700,20
3680,138,112,3700,20
3680,86,74,3700,20
3680,94,77,3700,20
3680,81,89,3700,20
3680,78,84,3700,20
3680,232,47,3700,20
3680,44,45,3700,20
3680,11,8,3700,20
3680,234,57,3700,20
3680,84,93,3700,20
3680,93,82,3700,20
3700,213,216,3720,20
3700,194,200,3720,20
3700,198,235,3720,20
3700,229,163,3720,20
3700,149,155,3720,20
3700,149,145,3720,20
3700,158,154,3720,20
3700,140,116,3720,20
3700,50,51,3720,20
3700,53,61,3720,20
3700,54,48,3720,20
3700,56,62,3720,20
3700,69,67,3720,20
3700,58,64,3720,20
3700,237,95,3720,20
3700,40,29,3720,20
3700,23,25,3720,20
3700,36,232,3720,20
3700,86,95,3720,20
3700,94,76,3720,20
3700,83,79,3720,20
3700,81,93,3720,20
3700,105,111,3720,20
3700,79,73,3720,20
3700,77,90,3720,20
3700,29,47,3720,20
3700,44,45,3720,20
3700,9,6,3720,20
3700,116,119,3720,20
3700,73,84,3720,20
3700,73,93,3720,20
3700,84,93,3720,20
3700,179,180,3720,20
3700,91,92,3720,20
3720,215,210,3740,20
3720,215,223,3740,20
3720,198,235,3740,20
3720,149,155,3740,20
3720,127,138,3740,20
3720,50,51,3740,20
3720,50,70,3740,20
3720,53,61,3740,20
3720,56,62,3740,20
3720,69,67,3740,20
3720,58,64,3740,20
3720,66,68,3740,20
3720,237,82,3740,20
3720,23,25,3740,20
3720,24,232,3740,20
3720,41,47,3740,20
3720,94,76,3740,20
3720,231,118,3740,20
3720,20,5,3740,20
3720,0,3,3740,20
3720,0,16,3740,20
3720,3,16,3740,20
3720,29,47,3740,20
3720,13,8,3740,20
3720,44,45,3740,20
3720,168,173,3740,20
3720,84,93,3740,20
3720,92,93,3740,20
3740,215,210,3760,20
3740,213,216,3760,20
3740,194,200,3760,20
3740,198,235,3760,20
3740,149,155,3760,20
3740,123,126,3760,20
3740,123,108,3760,20
3740,126,109,3760,20
3740,126,108,3760,20
3740,137,116,3760,20
3740,140,116,3760,20
3740,129,112,3760,20
3740,50,51,3760,20
3740,50,70,3760,20
3740,51,70,3760,20
3740,52,68,3760,20
3740,56,62,3760,20
3740,23,25,3760,20
3740,138,100,3760,20
3740,138,112,3760,20
3740,81,93,3760,20
3740,109,108,3760,20
3740,109,120,3760,20
3740,13,8,3760,20
3740,44,45,3760,20
3740,6,5,3760,20
3740,100,112,3760,20
3740,95,82,3760,20
3740,73,93,3760,20
3740,84,82,3760,20
3760,215,223,3780,20
3760,198,235,3780,20
3760,192,235,3780,20
3760,149,155,3780,20
3760,123,108,3780,20
3760,137,119,3780,20
3760,140,116,3780,20
3760,50,51,3780,20
3760,50,70,3780,20
3760,52,54,3780,20
3760,52,68,3780,20
3760,53,61,3780,20
3760,54,65,3780,20
3760,54,48,3780,20
3760,54,67,3780,20
3760,55,69,3780,20
3760,23,25,3780,20
3760,28,37,3780,20
3760,39,232,3780,20
3760,22,3,3780,20
3760,3,13,3780,20
3760,13,8,3780,20
3760,13,5,3780,20
3760,9,6,3780,20
3760,116,119,3780,20
3760,95,82,3780,20
3760,234,57,3780,20
3760,73,82,3780,20
3760,93,82,3780,20
3780,186,192,3800,20
3780,229,173,3800,20
3780,149,155,3800,20
3780,123,133,3800,20
3780,123,109,3800,20
3780,123,108,3800,20
3780,123,119,3800,20
3780,126,116,3800,20
3780,140,133,3800,20
3780,129,122,3800,20
3780,129,100,3800,20
3780,127,100,3800,20
3780,50,51,3800,20
3780,50,70,3800,20
3780,51,70,3800,20
3780,52,68,3800,20
3780,53,61,3800,20
3780,55,69,3800,20
3780,63,67,3800,20
3780,66,68,3800,20
3780,237,77,3800,20
3780,23,25,3800,20
3780,23,32,3800,20
3780,26,37,3800,20
3780,133,106,3800,20
3780,106,120,3800,20
3780,106,116,3800,20
3780,81,91,3800,20
3780,99,111,3800,20
3780,102,108,3800,20
3780,109,108,3800,20
3780,108,116,3800,20
3780,232,47,3800,20
3780,1,17,3800,20
3780,44,45,3800,20
3780,111,100,3800,20
3780,100,112,3800,20
3780,234,57,3800,20
3800,215,223,3820,20
3800,209,227,3820,20
3800,196,202,3820,20
3800,194,200,3820,20
3800,188,201,3820,20
3800,186,235,3820,20
3800,192,235,3820,20
3800,149,155,3820,20
3800,149,145,3820,20
3800,160,151,3820,20
3800,126,109,3820,20
3800,126,116,3820,20
3800,129,99,3820,20
3800,127,122,3820,20
3800,50,51,3820,20
3800,50,69,3820,20
3800,50,64,3820,20
3800,50,70,3820,20
3800,51,64,3820,20
3800,51,70,3820,20
3800,52,68,3820,20
3800,53,61,3820,20
3800,55,69,3820,20
3800,56,62,3820,20
3800,63,67,3820,20
3800,40,29,3820,20
3800,43,34,3820,20
3800,23,25,3820,20
3800,41,47,3820,20
3800,34,44,3820,20
3800,39,47,3820,20
3800,138,122,3820,20
3800,138,112,3820,20
3800,133,120,3820,20
3800,106,120,3820,20
3800,81,91,3820,20
3800,102,116,3820,20
3800,109,108,3820,20
3800,109,116,3820,20
3800,20,5,3820,20
3800,2,5,3820,20
3800,18,5,3820,20
3800,100,112,3820,20
3800,95,89,3820,20
3800,95,93,3820,20
3800,234,57,3820,20
3800,89,93,3820,20
3820,215,223,3840,20
3820,213,216,3840,20
3820,194,200,3840,20
3820,186,235,3840,20
3820,143,157,3840,20
3820,149,155,3840,20
3820,126,116,3840,20
3820,140,108,3840,20
3820,140,119,3840,20
3820,129,127,3840,20
3820,129,105,3840,20
3820,127,111,3840,20
3820,50,51,3840,20
3820,50,64,3840,20
3820,51,64,3840,20
3820,52,68,3840,20
3820,53,61,3840,20
3820,55,69,3840,20
3820,63,67,3840,20
3820,237,77,3840,20
3820,40,29,3840,20
3820,43,33,3840,20
3820,43,34,3840,20
3820,23,25,3840,20
3820,23,32,3840,20
3820,24,232,3840,20
3820,25,32,3840,20
3820,30,29,3840,20
3820,31,29,3840,20
3820,130,99,3840,20
3820,39,47,3840,20
3820,88,92,3840,20
3820,86,74,3840,20
3820,133,106,3840,20
3820,133,120,3840,20
3820,106,102,3840,20
3820,106,120,3840,20
3820,102,120,3840,20
3820,105,112,3840,20
3820,108,119,3840,20
3820,95,89,3840,20
3820,95,93,3840,20
3820,234,57,3840,20
3820,73,93,3840,20
3820,90,71,3840,20
3840,215,223,3860,20
3840,213,216,3860,20
3840,196,202,3860,20
3840,186,235,3860,20
3840,149,155,3860,20
3840,149,145,3860,20
3840,158,154,3860,20
3840,123,119,3860,20
3840,126,116,3860,20
3840,131,110,3860,20
3840,127,138,3860,20
3840,127,111,3860,20
3840,50,64,3860,20
3840,51,70,3860,20
3840,53,61,3860,20
3840,55,69,3860,20
3840,43,33,3860,20
3840,23,32,3860,20
3840,25,32,3860,20
3840,130,99,3860,20
3840,130,111,3860,20
3840,37,232,3860,20
3840,39,47,3860,20
3840,88,95,3860,20
3840,88,92,3860,20
3840,138,122,3860,20
3840,138,112,3860,20
3840,86,78,3860,20
3840,86,74,3860,20
3840,106,120,3860,20
3840,122,100,3860,20
3840,122,112,3860,20
3840,157,145,3860,20
3840,108,116,3860,20
3840,78,91,3860,20
3840,20,2,3860,20
3840,0,3,3860,20
3840,1,5,3860,20
3840,3,16,3860,20
3840,110,104,3860,20
3840,95,73,3860,20
3840,95,93,3860,20
3840,234,57,3860,20
3840,73,93,3860,20
3840,89,93,3860,20
3860,215,223,3880,20
3860,186,235,3880,20
3860,149,145,3880,20
3860,123,126,3880,20
3860,123,140,3880,20
3860,123,119,3880,20
3860,126,106,3880,20
3860,126,109,3880,20
3860,129,105,3880,20
3860,183,173,3880,20
3860,50,51,3880,20
3860,50,66,3880,20
3860,51,55,3880,20
3860,51,70,3880,20
3860,53,61,3880,20
3860,55,70,3880,20
3860,69,60,3880,20
3860,69,70,3880,20
3860,64,61,3880,20
3860,237,96,3880,20
3860,237,77,3880,20
3860,228,154,3880,20
3860,43,33,3880,20
3860,43,232,3880,20
3860,23,25,3880,20
3860,23,32,3880,20
3860,25,32,3880,20
3860,130,105,3880,20
3860,130,111,3880,20
3860,39,47,3880,20
3860,88,92,3880,20
3860,138,105,3880,20
3860,86,74,3880,20
3860,133,108,3880,20
3860,133,120,3880,20
3860,106,120,3880,20
3860,122,100,3880,20
3860,105,112,3880,20
3860,108,120,3880,20
3860,12,5,3880,20
3860,111,112,3880,20
3860,168,173,3880,20
3860,100,112,3880,20
3860,73,93,3880,20
3860,177,165,3880,20
3860,179,180,3880,20
3880,213,216,3900,20
3880,123,137,3900,20
3880,123,133,3900,20
3880,123,102,3900,20
3880,123,116,3900,20
3880,137,133,3900,20
3880,51,55,3900,20
3880,51,70,3900,20
3880,53,61,3900,20
3880,55,70,3900,20
3880,69,62,3900,20
3880,69,70,3900,20
3880,62,65,3900,20
3880,64,61,3900,20
3880,237,96,3900,20
3880,237,94,3900,20
3880,237,77,3900,20
3880,43,33,3900,20
3880,23,25,3900,20
3880,26,37,3900,20
3880,39,47,3900,20
3880,32,232,3900,20
3880,88,92,3900,20
3880,96,93,3900,20
3880,133,116,3900,20
3880,94,77,3900,20
3880,94,73,3900,20
3880,94,93,3900,20
3880,81,91,3900,20
3880,99,122,3900,20
3880,99,100,3900,20
3880,122,100,3900,20
3880,105,111,3900,20
3880,230,2,3900,20
3880,2,9,3900,20
3880,21,5,3900,20
3880,12,5,3900,20
3880,100,112,3900,20
3880,73,93,3900,20
3880,177,165,3900,20
3880,179,180,3900,20
3900,207,221,3920,20
3900,213,216,3920,20
3900,158,154,3920,20
3900,123,137,3920,20
3900,123,140,3920,20
3900,123,116,3920,20
3900,123,119,3920,20
3900,126,109,3920,20
3900,126,120,3920,20
3900,137,133,3920,20
3900,140,119,3920,20
3900,129,127,3920,20
3900,129,112,3920,20
3900,127,105,3920,20
3900,127,111,3920,20
3900,51,55,3920,20
3900,51,69,3920,20
3900,51,70,3920,20
3900,53,61,3920,20
3900,54,60,3920,20
3900,55,69,3920,20
3900,69,70,3920,20
3900,63,67,3920,20
3900,237,73,3920,20
3900,43,37,3920,20
3900,23,32,3920,20
3900,24,31,3920,20
3900,28,37,3920,20
3900,34,44,3920,20
3900,39,47,3920,20
3900,96,94,3920,20
3900,96,95,3920,20
3900,96,73,3920,20
3900,96,93,3920,20
3900,86,74,3920,20
3900,133,116,3920,20
3900,133,119,3920,20
3900,94,95,3920,20
3900,94,93,3920,20
3900,106,102,3920,20
3900,99,122,3920,20
3900,157,145,3920,20
3900,20,2,3920,20
3900,20,9,3920,20
3900,2,18,3920,20
3900,2,9,3920,20
3900,16,5,3920,20
3900,116,119,3920,20
3900,95,93,3920,20
3900,234,57,3920,20
3900,73,93,3920,20
3900,177,165,3920,20
3900,74,84,3920,20
3900,179,180,3920,20
3900,60,67,3920,20
3920,188,187,3940,20
3920,186,192,3940,20
3920,148,147,3940,20
3920,126,109,3940,20
3920,126,120,3940,20
3920,137,116,3940,20
3920,140,116,3940,20
3920,51,65,3940,20
3920,53,64,3940,20
3920,53,61,3940,20
3920,55,69,3940,20
3920,69,70,3940,20
3920,64,49,3940,20
3920,64,61,3940,20
3920,66,68,3940,20
3920,43,33,3940,20
3920,43,37,3940,20
3920,23,32,3940,20
3920,24,31,3940,20
3920,24,46,3940,20
3920,26,37,3940,20
3920,26,38,3940,20
3920,28,37,3940,20
3920,39,47,3940,20
3920,88,92,3940,20
3920,86,74,3940,20
3920,133,116,3940,20
3920,94,95,3940,20
3920,94,73,3940,20
3920,94,93,3940,20
3920,99,122,3940,20
3920,109,120,3940,20
3920,231,118,3940,20
3920,77,76,3940,20
3920,2,18,3940,20
3920,44,46,3940,20
3920,100,112,3940,20
3920,95,93,3940,20
3920,234,57,3940,20
3920,234,70,3940,20
3920,73,93,3940,20
3920,177,165,3940,20
3920,179,180,3940,20
3940,207,213,3960,20
3940,188,201,3960,20
3940,185,195,3960,20
3940,187,189,3960,20
3940,148,147,3960,20
3940,158,154,3960,20
3940,123,120,3960,20
3940,126,137,3960,20
3940,126,109,3960,20
3940,137,109,3960,20
3940,140,119,3960,20
3940,53,61,3960,20
3940,54,65,3960,20
3940,55,69,3960,20
3940,69,64,3960,20
3940,237,73,3960,20
3940,237,75,3960,20
3940,237,84,3960,20
3940,23,25,3960,20
3940,24,46,3960,20
3940,25,32,3960,20
3940,28,37,3960,20
3940,28,46,3960,20
3940,31,46,3960,20
3940,130,100,3960,20
3940,88,92,3960,20
3940,133,116,3960,20
3940,94,95,3960,20
3940,94,93,3960,20
3940,94,71,3960,20
3940,106,102,3960,20
3940,99,122,3960,20
3940,120,118,3960,20
3940,77,76,3960,20
3940,230,2,3960,20
3940,20,2,3960,20
3940,10,5,3960,20
3940,116,119,3960,20
3940,168,173,3960,20
3940,95,93,3960,20
3940,177,165,3960,20
3940,179,180,3960,20
3940,60,70,3960,20
3960,188,201,3980,20
3960,186,195,3980,20
3960,148,147,3980,20
3960,158,154,3980,20
3960,69,58,3980,20
3960,62,64,3980,20
3960,64,60,3980,20
3960,237,73,3980,20
3960,237,75,3980,20
3960,237,84,3980,20
3960,23,25,3980,20
3960,23,232,3980,20
3960,32,232,3980,20
3960,233,108,3980,20
3960,233,231,3980,20
3960,133,116,3980,20
3960,94,95,3980,20
3960,94,93,3980,20
3960,99,122,3980,20
3960,157,145,3980,20
3960,77,76,3980,20
3960,20,2,3980,20
3960,2,9,3980,20
3960,168,162,3980,20
3960,73,84,3980,20
3960,75,84,3980,20
3960,179,180,3980,20
3960,92,93,3980,20
3980,194,235,4000,20
3980,188,201,4000,20
3980,200,195,4000,20
3980,144,154,4000,20
3980,126,109,4000,20
3980,126,108,4000,20
3980,139,117,4000,20
3980,137,108,4000,20
3980,134,131,4000,20
3980,134,104,4000,20
3980,131,117,4000,20
3980,129,127,4000,20
3980,129,105,4000,20
3980,127,105,4000,20
3980,69,58,4000,20
3980,64,65,4000,20
3980,64,60,4000,20
3980,237,73,4000,20
3980,43,44,4000,20
3980,23,232,4000,20
3980,26,37,4000,20
3980,130,122,4000,20
3980,130,111,4000,20
3980,32,232,4000,20
3980,133,102,4000,20
3980,133,116,4000,20
3980,133,119,4000,20
3980,94,93,4000,20
3980,106,119,4000,20
3980,99,122,4000,20
3980,122,100,4000,20
3980,157,145,4000,20
3980,109,108,4000,20
3980,20,9,4000,20
3980,116,119,4000,20
3980,75,84,4000,20
3980,179,180,4000,20
3980,92,93,4000,20
4000,188,201,4020,20
4000,186,204,4020,20
4000,198,192,4020,20
4000,149,145,4020,20
4000,158,154,4020,20
4000,123,120,4020,20
4000,126,109,4020,20
4000,126,118,4020,20
4000,139,131,4020,20
4000,137,120,4020,20
4000,140,119,4020,20
4000,134,113,4020,20
4000,53,61,4020,20
4000,69,58,4020,20
4000,237,75,4020,20
4000,237,82,4020,20
4000,228,157,4020,20
4000,23,232,4020,20
4000,26,37,4020,20
4000,34,44,4020,20
4000,130,122,4020,20
4000,39,47,4020,20
4000,88,95,4020,20
4000,96,75,4020,20
4000,133,116,4020,20
4000,133,119,4020,20
4000,94,93,4020,20
4000,99,122,4020,20
4000,101,117,4020,20
4000,157,145,4020,20
4000,109,120,4020,20
4000,109,118,4020,20
4000,78,91,4020,20
4000,77,76,4020,20
4000,20,9,4020,20
4000,114,104,4020,20
4000,117,113,4020,20
4000,116,119,4020,20
4000,170,167,4020,20
4000,110,113,4020,20
4000,234,57,4020,20
4000,75,84,4020,20
4000,179,180,4020,20
4020,229,179,4040,20
4020,149,145,4040,20
4020,158,154,4040,20
4020,123,109,4040,20
4020,123,120,4040,20
4020,126,109,4040,20
4020,126,118,4040,20
4020,125,117,4040,20
4020,125,110,4040,20
4020,140,119,4040,20
4020,129,99,4040,20
4020,53,61,4040,20
4020,54,58,4040,20
4020,54,48,4040,20
4020,62,65,4040,20
4020,62,234,4040,20
4020,63,234,4040,20
4020,237,75,4040,20
4020,106,102,4040,20
4020,83,82,4040,20
4020,99,122,4040,20
4020,101,113,4040,20
4020,109,120,4040,20
4020,114,113,4040,20
4020,9,7,4040,20
4020,117,110,4040,20
4020,117,113,4040,20
4020,110,113,4040,20
4020,234,57,4040,20
4040,213,216,4060,20
4040,190,204,4060,20
4040,146,160,4060,20
4040,149,145,4060,20
4040,158,154,4060,20
4040,151,156,4060,20
4040,123,137,4060,20
4040,123,120,4060,20
4040,126,109,4060,20
4040,126,118,4060,20
4040,129,130,4060,20
4040,129,111,4060,20
4040,129,100,4060,20
4040,127,130,4060,20
4040,127,138,4060,20
4040,127,111,4060,20
4040,53,61,4060,20
4040,54,48,4060,20
4040,63,64,4060,20
4040,63,234,4060,20
4040,237,75,4060,20
4040,23,32,4060,20
4040,235,233,4060,20
4040,130,100,4060,20
4040,87,82,4060,20
4040,138,100,4060,20
4040,86,78,4060,20
4040,94,93,4060,20
4040,77,76,4060,20
4040,9,7,4060,20
4040,170,167,4060,20
4040,234,57,4060,20
4060,186,195,4080,20
4060,186,204,4080,20
4060,185,195,4080,20
4060,185,204,4080,20
4060,190,204,4080,20
4060,195,204,4080,20
4060,158,154,4080,20
4060,137,109,4080,20
4060,127,122,4080,20
4060,127,105,4080,20
4060,127,100,4080,20
4060,127,112,4080,20
4060,50,51,4080,20
4060,53,61,4080,20
4060,54,69,4080,20
4060,54,66,4080,20
4060,69,58,4080,20
4060,62,64,4080,20
4060,63,64,4080,20
4060,66,68,4080,20
4060,237,95,4080,20
4060,23,32,4080,20
4060,235,193,4080,20
4060,130,99,4080,20
4060,130,100,4080,20
4060,138,100,4080,20
4060,133,119,4080,20
4060,81,91,4080,20
4060,81,71,4080,20
4060,99,111,4080,20
4060,99,112,4080,20
4060,122,105,4080,20
4060,114,110,4080,20
4060,7,6,4080,20
4060,164,177,4080,20
4060,170,167,4080,20
4060,100,112,4080,20
4060,84,71,4080,20
4080,196,233,4100,20
4080,185,195,4100,20
4080,185,204,4100,20
4080,158,154,4100,20
4080,123,106,4100,20
4080,123,120,4100,20
4080,126,109,4100,20
4080,126,118,4100,20
4080,137,109,4100,20
4080,129,127,4100,20
4080,129,130,4100,20
4080,50,70,4100,20
4080,53,61,4100,20
4080,62,70,4100,20
4080,64,65,4100,20
4080,237,94,4100,20
4080,237,95,4100,20
4080,24,36,4100,20
4080,235,193,4100,20
4080,86,94,4100,20
4080,86,78,4100,20
4080,94,95,4100,20
4080,122,105,4100,20
4080,122,100,4100,20
4080,105,111,4100,20
4080,105,100,4100,20
4080,79,92,4100,20
4080,77,90,4100,20
4080,7,6,4100,20
4080,100,112,4100,20
4080,84,92,4100,20
4080,84,82,4100,20
4100,215,223,4120,20
4100,205,220,4120,20
4100,209,227,4120,20
4100,188,201,4120,20
4100,186,195,4120,20
4100,142,156,4120,20
4100,149,145,4120,20
4100,158,154,4120,20
4100,123,106,4120,20
4100,123,120,4120,20
4100,126,109,4120,20
4100,126,118,4120,20
4100,129,127,4120,20
4100,62,64,4120,20
4100,62,65,4120,20
4100,64,65,4120,20
4100,66,68,4120,20
4100,237,95,4120,20
4100,23,45,4120,20
4100,130,111,4120,20
4100,138,100,4120,20
4100,86,79,4120,20
4100,86,92,4120,20
4100,22,10,4120,20
4100,81,77,4120,20
4100,81,71,4120,20
4100,157,145,4120,20
4100,109,118,4120,20
4100,20,7,4120,20
4100,100,112,4120,20
4120,209,227,4140,20
4120,188,201,4140,20
4120,186,195,4140,20
4120,185,204,4140,20
4120,187,189,4140,20
4120,149,145,4140,20
4120,123,106,4140,20
4120,123,119,4140,20
4120,126,109,4140,20
4120,126,118,4140,20
4120,50,55,4140,20
4120,50,70,4140,20
4120,53,61,4140,20
4120,54,58,4140,20
4120,54,48,4140,20
4120,69,58,4140,20
4120,184,235,4140,20
4120,62,64,4140,20
4120,62,234,4140,20
4120,64,65,4140,20
4120,65,66,4140,20
4120,237,94,4140,20
4120,237,95,4140,20
4120,237,91,4140,20
4120,26,37,4140,20
4120,86,79,4140,20
4120,86,75,4140,20
4120,94,91,4140,20
4120,81,71,4140,20
4120,109,118,4140,20
4120,79,75,4140,20
4120,100,112,4140,20
4120,95,91,4140,20
4140,209,227,4160,20
4140,188,201,4160,20
4140,186,189,4160,20
4140,187,189,4160,20
4140,149,145,4160,20
4140,151,156,4160,20
4140,155,157,4160,20
4140,123,133,4160,20
4140,126,109,4160,20
4140,126,118,4160,20
4140,126,116,4160,20
4140,134,104,4160,20
4140,50,55,4160,20
4140,50,70,4160,20
4140,181,179,4160,20
4140,62,234,4160,20
4140,24,31,4160,20
4140,133,120,4160,20
4140,94,75,4160,20
4140,102,120,4160,20
4140,105,100,4160,20
4140,105,112,4160,20
4140,109,118,4160,20
4140,109,116,4160,20
4140,79,84,4160,20
4140,77,92,4160,20
4140,114,104,4160,20
4140,118,116,4160,20
4160,215,223,4180,20
4160,186,189,4180,20
4160,185,204,4180,20
4160,187,189,4180,20
4160,192,203,4180,20
4160,158,154,4180,20
4160,126,101,4180,20
4160,126,109,4180,20
4160,126,118,4180,20
4160,125,104,4180,20
4160,139,116,4180,20
4160,134,120,4180,20
4160,131,133,4180,20
4160,127,138,4180,20
4160,127,111,4180,20
4160,53,61,4180,20
4160,181,179,4180,20
4160,62,234,4180,20
4160,23,32,4180,20
4160,26,37,4180,20
4160,26,38,4180,20
4160,86,77,4180,20
4160,86,92,4180,20
4160,94,77,4180,20
4160,99,122,4180,20
4160,101,109,4180,20
4160,105,100,4180,20
4160,109,118,4180,20
4160,108,110,4180,20
4160,77,91,4180,20
4160,114,104,4180,20
4160,57,59,4180,20
4180,211,226,4200,20
4180,196,202,4200,20
4180,186,189,4200,20
4180,187,189,4200,20
4180,192,203,4200,20
4180,149,145,4200,20
4180,158,154,4200,20
4180,123,120,4200,20
4180,123,119,4200,20
4180,126,101,4200,20
4180,126,109,4200,20
4180,126,118,4200,20
4180,125,114,4200,20
4180,125,104,4200,20
4180,139,116,4200,20
4180,137,131,4200,20
4180,140,133,4200,20
4180,134,120,4200,20
4180,134,119,4200,20
4180,131,133,4200,20
4180,129,127,4200,20
4180,127,122,4200,20
4180,66,68,4200,20
4180,237,94,4200,20
4180,237,91,4200,20
4180,23,32,4200,20
4180,41,29,4200,20
4180,34,44,4200,20
4180,86,95,4200,20
4180,133,106,4200,20
4180,133,119,4200,20
4180,94,75,4200,20
4180,81,92,4200,20
4180,81,71,4200,20
4180,99,122,4200,20
4180,101,109,4200,20
4180,101,118,4200,20
4180,109,118,4200,20
4180,108,116,4200,20
4180,77,72,4200,20
4180,0,16,4200,20
4180,114,104,4200,20
4180,116,110,4200,20
4180,100,112,4200,20
4180,75,92,4200,20
4180,76,92,4200,20
4180,89,93,4200,20
4200,188,201,4220,20
4200,149,145,4220,20
4200,158,154,4220,20
4200,123,120,4220,20
4200,123,119,4220,20
4200,126,101,4220,20
4200,126,109,4220,20
4200,126,118,4220,20
4200,125,114,4220,20
4200,125,104,4220,20
4200,139,116,4220,20
4200,139,110,4220,20
4200,137,131,4220,20
4200,140,106,4220,20
4200,134,133,4220,20
4200,134,106,4220,20
4200,129,127,4220,20
4200,129,138,4220,20
4200,127,111,4220,20
4200,50,55,4220,20
4200,53,61,4220,20
4200,62,234,4220,20
4200,237,88,4220,20
4200,237,91,4220,20
4200,23,32,4220,20
4200,26,37,4220,20
4200,26,38,4220,20
4200,138,105,4220,20
4200,133,106,4220,20
4200,99,105,4220,20
4200,101,109,4220,20
4200,101,118,4220,20
4200,105,112,4220,20
4200,109,118,4220,20
4200,108,110,4220,20
4200,114,104,4220,20
4200,172,178,4220,20
4200,95,91,4220,20
4220,215,223,4240,20
4220,185,204,4240,20
4220,185,193,4240,20
4220,142,156,4240,20
4220,149,145,4240,20
4220,158,154,4240,20
4220,123,134,4240,20
4220,123,133,4240,20
4220,126,101,4240,20
4220,126,109,4240,20
